timestamp,aoa_deg,thickness_m,speed_mps,Cd,Cl,max_disp_m,max_stress_Pa,fea_outbase,config_path,config_hash,config_meta,notes
2025-08-20 20:47:06,15.0,0.0025,69.44,0.0345735,0.0540141,0.0005501515986326697,11092856.938228402,/case/fea/auto_run_20250820_204706,/racewing-opt/config/refs.yaml,none,{},from simpleFoam.log
2025-08-20 20:47:08,16.0,0.0025,69.44,0.0342121,0.0570893,0.0005703699995506756,11481648.390142245,/case/fea/auto_run_20250820_204707,/racewing-opt/config/refs.yaml,none,{},from simpleFoam.log
2025-08-20 20:49:51,16.0,0.0025,50.0,0.0177783,0.0295985,0.00029568789116183475,5952287.626312846,/case/fea/auto_run_20250820_204951,/racewing-opt/config/refs.yaml,none,{},from simpleFoam.log
2025-08-20 20:49:53,16.0,0.0025,80.0,0.045372,0.0757741,0.0007570719721633495,15239957.886764484,/case/fea/auto_run_20250820_204952,/racewing-opt/config/refs.yaml,none,{},from simpleFoam.log
2025-08-20 20:49:54,16.0,0.0025,100.0,0.0708154,0.1184,0.0011830113634050561,23814098.319246396,/case/fea/auto_run_20250820_204954,/racewing-opt/config/refs.yaml,none,{},from simpleFoam.log
2025-08-20 20:58:08,12.0,0.0015,69.44,0.0355826,0.0452557,0.0013133781370083576,17567156.49303922,/case/fea/auto_run_20250820_205808,/racewing-opt/config/refs.yaml,none,{},from simpleFoam.log
2025-08-20 20:58:09,13.0,0.0015,69.44,0.0352596,0.0481143,0.0013632762895878026,18209367.75361267,/case/fea/auto_run_20250820_205809,/racewing-opt/config/refs.yaml,none,{},from simpleFoam.log
2025-08-20 20:58:11,14.0,0.0015,69.44,0.0349232,0.0510296,0.0014138544573364055,18860234.079216488,/case/fea/auto_run_20250820_205811,/racewing-opt/config/refs.yaml,none,{},from simpleFoam.log
2025-08-20 20:58:13,15.0,0.0015,69.44,0.0345735,0.0540141,0.0014657697006508212,19528325.49566708,/case/fea/auto_run_20250820_205812,/racewing-opt/config/refs.yaml,none,{},from simpleFoam.log
2025-08-20 20:58:14,16.0,0.0015,69.44,0.0342121,0.0570893,0.0015190950120503991,20214625.8554833,/case/fea/auto_run_20250820_205814,/racewing-opt/config/refs.yaml,none,{},from simpleFoam.log
2025-08-20 20:58:16,17.0,0.0015,69.44,0.0338443,0.0602993,0.0015750614535953516,20935316.648243416,/case/fea/auto_run_20250820_205816,/racewing-opt/config/refs.yaml,none,{},from simpleFoam.log
2025-08-20 20:58:17,18.0,0.0015,69.44,0.033472,0.0636918,0.0016343580449611182,21699146.713513367,/case/fea/auto_run_20250820_205817,/racewing-opt/config/refs.yaml,none,{},from simpleFoam.log
2025-08-20 20:58:19,12.0,0.002,69.44,0.0355826,0.0452557,0.0007602002464034783,12854536.601637337,/case/fea/auto_run_20250820_205819,/racewing-opt/config/refs.yaml,none,{},from simpleFoam.log
2025-08-20 20:58:21,13.0,0.002,69.44,0.0352596,0.0481143,0.0007892523009326486,13323850.13743156,/case/fea/auto_run_20250820_205820,/racewing-opt/config/refs.yaml,none,{},from simpleFoam.log
2025-08-20 20:58:22,14.0,0.002,69.44,0.0349232,0.0510296,0.0008187016616916179,13799484.480301574,/case/fea/auto_run_20250820_205822,/racewing-opt/config/refs.yaml,none,{},from simpleFoam.log
2025-08-20 20:58:24,15.0,0.002,69.44,0.0345735,0.0540141,0.0008489286641230047,14287714.306832042,/case/fea/auto_run_20250820_205824,/racewing-opt/config/refs.yaml,none,{},from simpleFoam.log
2025-08-20 20:58:25,16.0,0.002,69.44,0.0342121,0.0570893,0.0008799757028859825,14789245.388823697,/case/fea/auto_run_20250820_205825,/racewing-opt/config/refs.yaml,none,{},from simpleFoam.log
2025-08-20 20:58:27,17.0,0.002,69.44,0.0338443,0.0602993,0.0009125577108066285,15315906.599582149,/case/fea/auto_run_20250820_205827,/racewing-opt/config/refs.yaml,none,{},from simpleFoam.log
2025-08-20 20:58:28,18.0,0.002,69.44,0.033472,0.0636918,0.0009470768961720275,15874108.91793656,/case/fea/auto_run_20250820_205828,/racewing-opt/config/refs.yaml,none,{},from simpleFoam.log
2025-08-20 20:58:30,17.0,0.0025,69.44,0.0338443,0.0602993,0.0005915859413661007,11889930.270448351,/case/fea/auto_run_20250820_205830,/racewing-opt/config/refs.yaml,none,{},from simpleFoam.log
2025-08-20 20:58:32,18.0,0.0025,69.44,0.033472,0.0636918,0.0006140627276207957,12322667.58099199,/case/fea/auto_run_20250820_205831,/racewing-opt/config/refs.yaml,none,{},from simpleFoam.log
2025-08-20 20:58:33,12.0,0.003,69.44,0.0355826,0.0452557,0.0003433696917784641,8061149.443305898,/case/fea/auto_run_20250820_205833,/racewing-opt/config/refs.yaml,none,{},from simpleFoam.log
2025-08-20 20:58:35,13.0,0.003,69.44,0.0352596,0.0481143,0.000356632180199825,8354422.895309466,/case/fea/auto_run_20250820_205835,/racewing-opt/config/refs.yaml,none,{},from simpleFoam.log
2025-08-20 20:58:36,14.0,0.003,69.44,0.0349232,0.0510296,0.00037007787060200185,8651643.52172372,/case/fea/auto_run_20250820_205836,/racewing-opt/config/refs.yaml,none,{},from simpleFoam.log
2025-08-20 20:58:38,15.0,0.003,69.44,0.0345735,0.0540141,0.00038387717832038203,8956722.534321412,/case/fea/auto_run_20250820_205838,/racewing-opt/config/refs.yaml,none,{},from simpleFoam.log
2025-08-20 20:58:39,16.0,0.003,69.44,0.0342121,0.0570893,0.0003980502003489961,9270113.774632433,/case/fea/auto_run_20250820_205839,/racewing-opt/config/refs.yaml,none,{},from simpleFoam.log
